Frequency,S11_Magnitude,S11_Phase,S12_Magnitude,S12_Phase,S21_Magnitude,S21_Phase,S22_Magnitude,S22_Phase,
5489829914,-6.874335289,61.9651577,-35.95595857,155.0442666,-17.9438944,142.8847217,-23.2067113,175.899628,
5492830915,-6.933449462,61.671852,-36.17484785,154.4115082,-17.86081339,141.2988753,-22.99366043,177.0975085,
5495831915,-6.929689843,60.76161651,-35.75093467,156.0837287,-17.78981373,139.3970167,-22.79975826,178.7006328,
5498832916,-6.874991553,60.14533074,-35.56731943,153.5313334,-17.73211818,138.0652917,-22.7591482,-179.2871307,
5501833916,-6.87821035,59.47243409,-35.42258064,152.694701,-17.69541083,136.3985538,-22.65112152,-179.3826783,
5504834917,-6.84961248,59.00705109,-34.88337133,153.747376,-17.66043634,135.568815,-22.51848596,-176.6391215,
5507835917,-6.804943104,58.35254387,-34.84828518,153.0007859,-17.59947003,134.4253265,-22.44630033,-174.9891013,
5510836918,-6.752562791,58.02649371,-34.96526282,151.0118765,-17.64646384,133.4132739,-22.47249301,-174.7707489,
5513837918,-6.700264903,57.43127481,-34.28197591,147.464616,-17.67725224,132.7230258,-22.53987568,-172.4794721,
5516838919,-6.632485679,56.98024199,-34.1029126,147.4937006,-17.77658816,131.801837,-22.61398097,-171.2199666,
5519839919,-6.589742351,56.73161601,-34.09567419,144.7249367,-17.83808332,130.5878356,-22.65168019,-169.6652681,
5522840920,-6.515812768,56.48346189,-33.75354598,139.8103922,-17.917479,129.8688045,-22.81339088,-169.2071288,
5525841920,-6.461556102,56.11508638,-33.59593317,137.8826777,-18.02445419,129.0914579,-22.89918717,-167.7741251,
5528842921,-6.380764218,55.89186137,-33.49777455,134.8778943,-18.16308072,128.3688581,-23.0920775,-167.1993797,
5531843921,-6.312347023,55.76441113,-33.6546002,130.7188118,-18.25701762,127.6823645,-23.6059267,-165.6863412,
5534844922,-6.319897788,55.41196053,-33.34977065,129.5510553,-18.42099618,126.718841,-23.59080325,-165.4013709,
5537845922,-6.209824988,55.30106492,-33.3505818,127.349516,-18.49258619,125.4548362,-24.0660599,-164.2019466,
5540846923,-6.169184824,55.26455696,-33.44993968,123.6941782,-18.65583536,124.7701857,-24.40819603,-165.0251226,
5543847923,-6.113208101,55.31009376,-33.89455868,120.3893568,-18.75675681,123.6524478,-24.37325308,-164.6352745,
5546848924,-6.093745138,55.32147092,-33.83028264,117.5117094,-18.77983716,122.4586266,-24.85403304,-166.6237581,
5549849924,-6.073904662,55.60749342,-34.20079278,118.8284596,-18.86010606,121.4041566,-25.00985072,-167.7517167,
5552850925,-6.059670558,55.57092569,-34.1649635,113.8536828,-18.88539422,120.3745736,-25.25565709,-169.9021615,
5555851925,-6.048725851,55.4993716,-34.4742513,114.2701379,-18.85801739,119.1432558,-25.5693248,-173.9932418,
5558852926,-6.072284772,55.67893318,-34.65858556,112.271554,-18.83643423,117.8284598,-25.73720951,-175.5727799,
5561853926,-6.070342856,55.79124827,-34.67702609,116.094575,-18.77006584,116.8189097,-25.61088429,-178.6292752,
5564854927,-6.099145641,55.59804198,-34.68388145,114.8981766,-18.66386215,115.7789303,-25.60812662,178.9471801,
5567855927,-6.085478925,55.62594405,-34.98804627,114.6609439,-18.56994319,114.9819886,-25.21409838,177.8926503,
5570856928,-6.185486677,55.42130538,-35.39190771,116.0661303,-18.52410801,113.6906854,-25.02252528,175.8535603,
5573857928,-6.202057435,55.0237215,-35.77627568,114.8457258,-18.43314072,113.0264117,-24.70218255,175.0846003,
5576858929,-6.223725545,54.7152321,-36.17179481,115.8645392,-18.32917129,112.3329063,-24.40907724,174.5556252,
5579859929,-6.23685462,54.31720669,-36.35292653,116.8608549,-18.29401167,111.1618949,-24.27205069,174.251646,
5582860930,-6.304285563,54.1346211,-36.60666805,118.2333033,-18.18527068,110.2054967,-23.80529361,173.6528985,
5585861930,-6.288002952,53.31656771,-36.64810179,115.3015722,-18.14525091,109.4235803,-23.51121885,174.6959197,
5588862931,-6.295592705,53.20562884,-36.36129023,116.939849,-18.0746709,108.4657312,-22.99930768,173.0371931,
5591863931,-6.272098915,51.96910895,-36.14168404,120.6107838,-18.00202579,107.7369721,-23.05447397,175.7951057,
5594864932,-6.312866568,51.7248752,-35.88723681,120.2166324,-18.02426495,106.7764075,-22.67485711,177.2562599,
5597865932,-6.299315872,50.68510806,-35.96853359,118.9009546,-18.02760123,105.0715262,-22.43774364,179.0152089,
5600866933,-6.243863481,50.06098771,-35.58797878,119.0238762,-18.04938135,104.3713523,-22.42472851,-179.6170091,
5603867933,-6.182857187,49.73125384,-35.40472483,118.4923693,-18.0517312,102.9387461,-22.29421979,-178.0783654,
5606868934,-6.18872021,49.07304936,-34.93964352,115.030438,-18.15658197,101.2502877,-22.30943186,-176.5649444,
5609869934,-6.077433252,48.37808442,-34.597558,113.9017047,-18.19653335,100.0288068,-22.28490435,-175.4187629,
5612870935,-6.079079123,48.1877194,-34.42383556,115.8886786,-18.29900682,98.72395132,-22.47882128,-174.0926825,
5615871935,-6.007033519,47.51566574,-34.65225728,113.0689046,-18.38826842,97.68358948,-22.35560118,-172.8963044,
5618872936,-5.977464402,47.03498917,-33.69327168,109.5639498,-18.451487,96.25733896,-22.52276061,-171.5969209,
5621873936,-5.92664694,46.51698921,-33.8121687,106.7407443,-18.55701341,94.61411097,-22.62917477,-169.8445715,
5624874937,-5.846662144,46.46955393,-33.82480846,104.7442174,-18.62492795,93.30527325,-22.79342574,-169.231753,
5627875937,-5.833928798,45.93528244,-33.79921421,104.7383217,-18.67228013,92.17658767,-22.87055532,-168.6969083,
5630876938,-5.79911853,45.55094473,-33.75231366,98.68143778,-18.76265302,91.1961391,-23.20064325,-167.0368203,
5633877938,-5.733826141,45.03939025,-33.76085219,98.50787437,-18.84478165,89.22149266,-23.44544924,-166.5118164,
5636878939,-5.66902332,44.63971807,-33.68207255,92.48676688,-18.8927425,88.87328639,-23.71649843,-166.6760493,
5639879939,-5.625449265,44.44611052,-34.14990167,90.22491611,-18.92743925,87.82199809,-23.79487305,-166.7887128,
5642880940,-5.590067654,44.1550302,-33.85783414,84.99356354,-18.85916632,87.13793327,-24.21844504,-167.066011,
5645881940,-5.536144286,44.04885084,-33.70630208,84.19528982,-18.96260733,86.07649191,-24.52462413,-165.7102117,
5648882941,-5.517232293,43.91544311,-33.91801174,81.63237608,-18.96481526,85.64416744,-24.73427992,-168.4920891,
5651883941,-5.518024432,43.80266055,-34.31431977,79.79213241,-19.02153747,84.6672663,-24.96837791,-171.7788497,
5654884942,-5.519978447,43.67499472,-34.60009629,78.86822658,-18.95293655,84.24633102,-24.65894883,-174.3142557,
5657885942,-5.490394507,43.64001269,-34.53161107,78.07089699,-19.01048563,83.35726374,-25.36420302,-174.5584834,
5660886943,-5.503171468,43.3685786,-34.6162284,78.03540558,-18.95711187,83.21224563,-25.34090312,-175.1854849,
5663887943,-5.531141897,43.08103515,-34.87078263,78.39349319,-19.01588822,82.07329742,-25.20144444,179.9762939,
5666888944,-5.497468745,42.99585783,-35.75317801,77.52932308,-18.90910593,81.71176877,-24.88777205,178.6751596,
5669889944,-5.59253111,42.47071845,-35.64986081,77.41573506,-18.90990921,81.0657922,-24.74454103,177.7409832,
5672890945,-5.637741712,41.86289747,-36.33389299,77.64631138,-18.9084691,80.04651382,-24.43999123,174.4549715,
5675891945,-5.602892662,41.66599691,-35.88110571,80.16583577,-18.86307544,79.61978069,-24.16452038,174.4765905,
5678892946,-5.615412496,40.82806032,-37.25825632,81.70705332,-18.82761021,78.34176501,-23.69396756,175.6702796,
5681893946,-5.618814655,40.35969895,-36.18104537,83.07554211,-18.81443335,77.25023308,-23.70738145,174.6534947,
5684894947,-5.603233991,39.95480048,-36.55057652,80.21769814,-18.79892396,76.1873296,-23.51266653,175.0882489,
5687895947,-5.577340378,39.0312048,-36.80012048,81.20648731,-18.7201392,75.49921931,-23.16119993,176.4573838,
5690896948,-5.612941585,38.21446255,-36.60238203,83.53698318,-18.76310451,73.74503137,-22.75709632,177.5511053,
5693897948,-5.609968077,37.74977177,-36.26819017,85.05676812,-18.72488411,73.07643548,-22.6042079,178.2752859,
5696898949,-5.570187088,37.07362376,-36.08683664,82.69611604,-18.66788893,71.37744112,-22.56601861,179.6728738,
5699899949,-5.528910057,36.52325899,-35.76662974,84.88427222,-18.65151061,69.74814414,-22.60168961,-179.0845036,
5702900950,-5.486365892,35.9511578,-35.71097683,81.78638309,-18.62395104,68.77739475,-22.40206769,-178.1091521,
5705901950,-5.486202156,35.2467494,-35.25902475,83.84852431,-18.64763804,67.34519936,-22.46646299,-177.0645574,
5708902951,-5.430985561,35.13571629,-34.97575517,80.11406721,-18.67181381,65.65605569,-22.38246808,-175.8085645,
5711903951,-5.426567345,34.42756053,-34.66468321,85.25527153,-18.65285971,64.16742703,-22.55935229,-174.3901303,
5714904952,-5.335507922,34.01191766,-34.01145363,77.40307541,-18.70715348,62.86663651,-22.4141179,-172.2088639,
5717905952,-5.295434088,33.33167032,-34.04583878,73.68030804,-18.70394898,61.48107854,-22.5915085,-171.7266513,
5720906953,-5.265929209,32.8720874,-33.84777911,73.67505358,-18.65691906,60.2335523,-22.64712423,-171.2895982,
5723907953,-5.263601616,32.55121224,-33.60712498,72.22173747,-18.69973194,59.2180803,-22.73914122,-169.3388453,
5726908954,-5.227123789,32.07461986,-33.7129297,70.86965424,-18.78517842,58.3194858,-22.8737623,-169.5325238,
5729909954,-5.207578775,31.30931665,-33.77241597,64.43505253,-18.85897704,57.25575223,-22.74890335,-169.233499,
5732910955,-5.160712474,30.92368292,-33.49079534,67.04197891,-18.91174145,57.06455593,-23.0763601,-167.3723956,
5735911955,-5.148009541,30.47966218,-33.62200571,58.82334979,-18.92987371,55.87650257,-23.34728469,-168.7164148,
5738912956,-5.082225885,30.25306126,-33.47204098,56.18892585,-18.98963522,55.18600776,-23.28410473,-167.1392056,
5741913956,-5.055214139,29.88761418,-34.07089788,56.17080031,-19.10017384,54.56157748,-23.48548631,-167.2388773,
5744914957,-5.055017349,29.69653111,-34.06434162,51.23057259,-19.18552338,54.27302879,-23.70797405,-166.8907598,
5747915957,-5.047359711,29.27643867,-34.18699977,50.90995309,-19.29859152,52.73301177,-23.90701023,-167.458357,
5750916958,-5.031419255,29.01600741,-34.87866715,48.09510864,-19.36106425,51.9777185,-23.93186426,-167.803685,
5753917958,-5.043222595,28.57439357,-34.40967485,45.96770544,-19.41043428,51.45679854,-24.15826326,-168.558577,
5756918959,-5.066116176,28.3644549,-34.33900692,42.54619228,-19.39985681,50.18265783,-24.01929436,-168.010928,
5759919959,-5.098680094,27.97466535,-35.02642441,44.80061769,-19.54948767,49.56433331,-24.19582481,-169.7254449,
5762920960,-5.065847929,27.71011785,-35.70913526,45.60158594,-19.57772336,49.20656785,-24.31992137,-172.728434,
5765921960,-5.091165278,27.27865706,-35.7242927,46.01694266,-19.5079678,47.78529909,-24.51832403,-171.9625648,
5768922961,-5.120196872,26.9197544,-35.7439196,44.99626664,-19.48987197,46.14905625,-24.37478623,-171.7897178,
5771923961,-5.131115311,26.51722561,-35.46391478,42.21159379,-19.52150749,45.04983306,-24.42746029,-173.4346328,
5774924962,-5.109904453,25.61718548,-36.23634095,46.29041171,-19.47108512,44.28317464,-24.0889159,-174.9331348,
5777925962,-5.140608465,24.70203951,-36.46124752,44.04078187,-19.3781085,42.59483271,-24.03103291,-178.0390108,
5780926963,-5.137530437,24.31874638,-36.29181213,51.27374288,-19.38405435,43.43266667,-23.77723543,-176.6223204,
5783927963,-5.117328998,23.93136362,-36.14761801,51.4399679,-19.22024981,41.66862937,-23.59887912,-177.8766582,
5786928964,-5.145521583,23.14202291,-37.00558623,47.75953655,-19.12347277,40.77380817,-23.44753988,-177.5230215,
5789929964,-5.117931247,22.15801545,-36.81769323,49.13747288,-19.01619902,39.80122606,-23.26827227,-177.2451413,
5792930965,-5.075473182,21.92185964,-35.96463787,51.8250022,-18.98547542,39.13555925,-23.09974316,-175.8246903,
5795931965,-5.058249111,21.27180337,-35.70219672,47.27861161,-18.90411419,37.91774335,-22.80965912,-175.7899273,
5798932966,-5.033092855,20.44830287,-36.10495542,51.38230517,-18.88128492,37.06172695,-22.62844298,-174.9974126,
5801933966,-4.975594791,19.96227893,-35.47434284,48.63748972,-18.81441022,35.80537497,-22.7162171,-173.8924889,
5804934967,-4.994797632,19.44880382,-34.9577144,49.40995152,-18.70339082,34.83039132,-22.53637287,-173.3445023,
5807935967,-4.938871782,18.95587842,-34.84065721,48.29971041,-18.77051439,33.68272074,-22.49190749,-172.525363,
5810936968,-4.892284464,18.40995379,-34.71778798,44.98942163,-18.7485902,33.03075446,-22.40050288,-170.3582816,
5813937968,-4.857143141,18.14926588,-34.18760515,45.03867442,-18.81693658,31.34911534,-22.41158837,-169.5509113,
5816938969,-4.849097101,17.48002939,-33.64413069,41.54886993,-18.79066204,30.76351988,-22.61731965,-168.5262411,
5819939969,-4.823930852,17.00828847,-33.75659085,40.17817624,-18.88372699,29.41409965,-22.61942331,-167.582578,
5822940970,-4.811014884,16.66352539,-33.17989631,37.95609219,-18.9622325,28.25910826,-22.62081404,-166.7617281,
5825941970,-4.840764413,16.06422913,-33.01141784,36.52863758,-19.00737493,27.08568565,-22.73242318,-166.4214618,
5828942971,-4.783921444,15.36715585,-33.29278953,34.26959678,-19.08483994,26.05374791,-22.85101156,-166.1957078,
5831943971,-4.766776919,14.89320903,-33.0097394,26.14411988,-19.260329,25.28524556,-22.89201885,-164.1391381,
5834944972,-4.74632021,14.64168388,-33.31269434,28.3825287,-19.31432035,23.99050124,-23.03336777,-164.6429626,
5837945972,-4.711027938,14.17202622,-33.19126414,27.11554405,-19.41006803,22.72310048,-23.00180448,-163.0620977,
5840946973,-4.735584217,13.86229477,-33.63350815,22.78818344,-19.54610772,21.34315621,-23.16821885,-162.7501381,
5843947973,-4.716604256,13.46593878,-33.88199641,21.41686915,-19.6609987,20.19792434,-23.54680886,-161.8883318,
5846948974,-4.745657756,13.02517879,-34.47784638,20.8348441,-19.73278854,18.93136283,-23.73613929,-161.2345881,
5849949974,-4.749104625,12.49165746,-33.9179219,14.57256511,-19.76457431,17.7611047,-24.09990815,-161.8183015,
5852950975,-4.748021101,12.32014075,-34.35389231,14.16296766,-19.72537008,16.78575354,-23.86440766,-163.2573493,
5855951975,-4.776305738,11.75630124,-34.23764356,14.47122066,-19.88409653,15.64528711,-24.08924024,-163.2882441,
5858952976,-4.800014972,11.23275301,-34.66456623,8.857075735,-19.81535503,14.62540394,-24.51575867,-164.5079903,
5861953976,-4.794346372,10.42182856,-34.59200087,9.651385889,-19.83301557,13.73605142,-24.38128339,-164.8411676,
5864954977,-4.810165044,10.1319977,-35.47637215,9.744639534,-19.77619225,12.75467875,-24.54171774,-166.6076789,
5867955977,-4.842540323,9.419704939,-35.60289798,15.16830933,-19.80814115,11.60013903,-24.5222605,-167.1680121,
5870956978,-4.888852543,9.121934992,-35.65764916,15.99082911,-19.67939916,11.37944296,-24.53285627,-167.9155221,
5873957978,-4.805493503,8.149745152,-36.07578401,12.45800008,-19.60952262,10.39146005,-24.38791428,-169.7389503,
5876958979,-4.857173226,7.62995917,-36.42775495,14.80691721,-19.5230804,9.738668039,-24.35475908,-171.0331917,
5879959979,-4.830729545,7.321893303,-36.26727614,15.30655509,-19.44947824,9.769860109,-24.27308229,-172.2274341,
5882960980,-4.797540259,6.137707315,-36.62032027,16.20397002,-19.37182727,8.735671524,-24.04872202,-172.2428848,
5885961980,-4.755039156,5.802659405,-36.53067873,14.0701729,-19.29091427,7.790914999,-23.8978016,-174.0376845,
5888962981,-4.766086141,5.068939669,-36.24053901,20.63874079,-19.26263355,7.595146057,-23.78356892,-172.6887428,
5891963981,-4.748591182,4.554836543,-36.22165433,16.04770151,-19.23584449,6.734453702,-23.46367125,-173.2494448,
5894964982,-4.721788772,3.70762394,-36.12024786,15.46425326,-19.20332436,6.003419691,-23.36202852,-172.0803273,
5897965982,-4.677114681,3.349215974,-35.57238857,16.20717277,-19.16989838,5.115457184,-23.14522956,-171.6716417,
5900966983,-4.638465268,3.085553326,-35.57706995,17.22183213,-19.10552979,4.285744284,-23.14987039,-171.5276442,
5903967983,-4.65534069,2.447332838,-34.59528339,16.14883005,-19.0957778,3.966392926,-22.98094741,-170.1406873,
5906968984,-4.586790546,1.930088851,-34.79107621,12.78055527,-19.06949439,2.361869167,-22.93633982,-169.1265538,
5909969984,-4.58345924,1.617710814,-34.50363311,7.217333025,-19.14769925,1.032084652,-22.73777055,-167.118687,
5912970985,-4.557100545,0.9328684584,-34.28715798,10.46808858,-19.18410039,0.1729843273,-22.82344046,-166.9364482,
5915971985,-4.541118602,0.5483176258,-33.96497385,5.305543364,-19.28785764,-1.442140462,-22.93948259,-165.4936179,
5918972986,-4.512111777,0.03623700443,-33.56288907,2.688486902,-19.30865991,-2.435715357,-23.0793497,-165.427857,
5921973986,-4.481987466,-0.4996145646,-33.334716,0.7333784271,-19.42945655,-4.218085614,-22.99915719,-163.5792649,
5924974987,-4.519446179,-1.104576797,-33.46431976,-0.6024841343,-19.45174597,-5.585230378,-23.11986822,-163.6411789,
5927975987,-4.52805988,-1.526130674,-33.3181051,-2.522628092,-19.55624401,-6.674060705,-23.30061059,-162.8255721,
5930976988,-4.530777007,-1.864656499,-33.90381112,-7.924433317,-19.60721505,-8.545259076,-23.37279857,-163.2061549,
5933977988,-4.546124886,-2.175234544,-33.69079103,-12.53692556,-19.65044404,-10.19729156,-23.52160667,-162.8643461,
5936978989,-4.552296631,-2.657654764,-33.50564756,-12.99826932,-19.74453574,-11.3350607,-23.64305138,-162.4547242,
5939979989,-4.560487854,-3.040169771,-33.80325445,-14.27205278,-19.71586202,-12.19939714,-23.76943623,-162.1094563,
5942980990,-4.596910903,-3.41077071,-33.56416924,-13.13213687,-19.78397695,-13.71113402,-23.77984204,-162.5917111,
5945981990,-4.588149218,-3.808240219,-34.76712871,-14.4112285,-19.84738035,-14.50758495,-23.91049049,-162.1044922,
5948982991,-4.661801214,-4.484390996,-34.32699784,-19.14013747,-19.80146323,-16.78024313,-23.89435521,-161.8467849,
5951983991,-4.645833382,-5.00758215,-34.78522766,-20.00868662,-19.79264112,-17.45752417,-24.18174707,-162.2517402,
5954984992,-4.674083651,-5.657445063,-34.34432083,-19.80836589,-19.89500853,-18.03121091,-24.40810265,-162.877503,
5957985992,-4.714950297,-6.173327427,-35.19944925,-18.11996585,-19.86652487,-19.26758761,-24.47889798,-162.8766677,
5960986993,-4.696213933,-6.876156884,-35.76716687,-22.28191113,-19.9045836,-19.18472373,-24.45990805,-164.8981757,
5963987993,-4.754432907,-7.528743844,-35.5879056,-17.13247694,-19.90171354,-19.98810173,-24.54080285,-164.5139255,
5966988994,-4.705174933,-8.112533214,-35.96099944,-20.00437284,-19.8787612,-20.91474634,-24.77838415,-165.9710084,
5969989994,-4.743804305,-8.824259643,-35.47344463,-19.20350788,-19.78530192,-20.96682014,-24.48891416,-168.7521317,
5972990995,-4.722989151,-9.360522889,-35.65852905,-21.95622691,-19.83172497,-21.59906537,-24.72546033,-169.3421643,
5975991995,-4.759311856,-9.961359833,-36.89678327,-12.60519268,-19.84627434,-21.86297089,-24.3203586,-171.2784746,
5978992996,-4.647412719,-10.80988682,-36.17672238,-13.5341957,-19.76896643,-23.18178531,-24.29599925,-171.041478,
5981993996,-4.730940901,-11.74711588,-36.24706324,-17.13435143,-19.80647583,-23.15416975,-23.82984146,-171.9844816,
5984994997,-4.6829756,-12.02242052,-36.06796149,-13.05103988,-19.72142904,-23.36513115,-23.94895671,-173.0464778,
